spotifyId,trackName,artistName,releaseDate,geniusId,geniusTrackName,geniusArtistName,geniusReleaseDate,trackLanguage
spotify:track:70uZpsISUU8qPBPuajTl8n,Boussole,Werenoi,2023-03-09,8846217,Boussole,Werenoi,2023-03-10,fr
spotify:track:2cWqszohtc49yiOmOYD1m3,Salaire,Werenoi,2023-03-09,8846221,Salaire,Werenoi,2023-03-10,fr
spotify:track:0Pln8yPGv5LqcadbeGQb7k,Rude Boy,Werenoi,2023-03-09,8846222,Rude Boy,Werenoi,2023-03-10,fr
spotify:track:4V510Ew0CvcvMEpnye1UVM,La Moto,Maes,2023-03-09,8807615,La moto,Maes,2023-03-10,fr
spotify:track:3XT1DIBOAbFMyRnrO4Ce9f,La Honda,Maes,2023-03-09,8807627,La Honda,Maes,2023-03-10,fr
spotify:track:5EI03MgA4g37vFiqANPnXX,Avenue,Djadja & Dinaz,2023-03-17,8837539,Avenue,Djadja & Dinaz,2023-03-03,fr
spotify:track:7pZayfJlwlHulmzt0xUN9m,Selfie,Werenoi,2022-10-28,8399490,Selfie,Werenoi (Ft. Maes),2022-09-23,en
spotify:track:43rWY8RGkEKJx7xsivlBsP,L'escalier,Djadja & Dinaz,2023-03-17,8837537,L’escalier,Djadja & Dinaz,2023-03-03,fr
spotify:track:7F7mrivCzAPYZ650y1eoeJ,Tomb Raider,Ziak,2023-02-23,8848923,Tomb Raider,Ziak,2023-02-24,fr
spotify:track:1wmm7YIDPMQaP5UGLQrPBk,Manon,Maes,2023-03-09,8807628,Manon,Maes,2023-03-10,fr
spotify:track:6hfkqvPACVG4l4qtY7xDgG,Coco,Lorenzo,2022-12-02,8608541,Coco,Lorenzo,2022-12-02,fr
spotify:track:614cHCtjG7HysNKriC0zFb,Chrome,Ziak,2023-02-23,8753496,Chrome,Ziak,2023-02-21,fr
spotify:track:4oujvmTUXlPr6jWTWuzfAK,HRTBRK #6,Kaza,2023-01-20,8731182,HRTBRK #6,Kaza,2023-01-20,fr
spotify:track:3YONiGJ9VB9KvpXEHgLMjF,Hallow Kitty,Kwam.E,2023-03-03,8852715,Hallow Kitty,Kwam.E & OVE,2023-03-03,de
spotify:track:3eS5cdQfliiWLWLjLdYodN,Für dich da,Trettmann,2023-03-17,8764476,Für dich da,"Trettmann, KITSCHKRIEG, Levin Liam & SFR",2023-03-03,de
spotify:track:1FjTtzSGSDCecvT8PQrbeo,TP,Azet,2023-03-10,8902667,TP,Azet,2023-03-09,de
spotify:track:5Gl6EtR47yLGkqAHpYARuK,It doesn't matter,Pajel,2023-03-03,8849057,It doesn’t matter,Pajel,2023-03-03,de
spotify:track:3q9PVufz68TRvOao25IMNk,MOTTO,NF,2023-03-09,8833095,MOTTO,NF,2023-03-09,en
spotify:track:5WBJoNzyDtXLPR60EZIIeA,16,Pajel,2023-01-13,8643672,16,Pajel & KALIM,2023-01-13,en
spotify:track:7IFuCdfzWR9bKgIoOqJE4j,Ay Lala (feat. Baby Gang),Malik Montana,2023-03-10,8198797,Ay Lala,"Malik Montana, Fivio Foreign & Luciano (Ft. Baby Gang)",2023-03-10,pl
spotify:track:3AAY8YicetRPlDAkibHLiS,Jaded,Miley Cyrus,2023-08-18,7958175,Jaded,Miley Cyrus,2023-03-10,en
spotify:track:7lkYdyKCN44Lc5saKwIGhP,Spät nach Haus,The Cratez,2023-01-06,8688063,Spät nach Haus,"The Cratez, Sido & Kontra K (Ft. Montez)",2022-01-06,de
spotify:track:5VW0tcO5dVmLUhWiQh028D,WIEDER DA,AK AUSSERKONTROLLE,2023-03-30,8832373,WIEDER DA,AK AUSSERKONTROLLE,2023-02-17,de
spotify:track:7aofYqjZzneyXct49xjbLl,PECH & SCHWEFEL,FiNCH,2023-06-01,8857284,PECH & SCHWEFEL,FiNCH & Matthias Reim,2023-02-24,de
spotify:track:1qjgJaBsJGllLQC7nuA6Si,Shut Up (feat. Luciano & Noizy),Dhurata Dora,2023-03-01,8881118,Shut Up,Dhurata Dora (Ft. Luciano & Noizy),2023-03-06,sq
spotify:track:3JfKaDVt5I1egdhm2V5GRG,Herz an Herz,KXXMA,2023-01-13,9401325,EWIGKEIT (REMIX),"​erobé (DEU), KXXMA & Lyfrix",2023-06-23,de
spotify:track:7kLlUTvjeCBC4PMSwUyy0u,Welt Bereisen,lityway,2023-03-10,8870310,Welt Bereisen,​lityway & Edo Saiya,2023-03-10,de
spotify:track:4lkLzhx8zsVIdNd1WANxuA,YumYum,Bonez MC,2023-01-19,8590504,YumYum,Bonez MC & Gzuz,2023-01-20,de
spotify:track:2vvL12gufp1dCbgv4N9S1J,MOMMA,Ufo361,2023-03-03,8788579,MOMMA,Ufo361 & Offset,2023-03-03,de
spotify:track:3WEQSNxCim8X6dPXswjTK2,Coca Cola,LIL M,2023-02-17,8825338,Coca Cola,Lil M (DEU),2023-02-17,de
spotify:track:05FN4XjxvZLo4qwmQC7yxh,leichter//kälter,Edwin Rosen,2020-01-20,5467438,​leichter//kälter,Edwin Rosen,2020-01-20,de
spotify:track:6BbhK5Xl8SAHqj0MLKJW8i,BLICK UNTERS DIRNDL,Tream,2023-03-10,8899918,BLICK UNTERS DIRNDL,Tream & ​treamiboii,2023-03-10,de
spotify:track:4tQA4uDHh6iPaQLWaxeQqH,Endlos_demo,Mayberg,2022-06-16,8108160,Endlos_demo,Mayberg,2022-06-16,de
spotify:track:1j6qr4E0seSdc6cq5pL6JD,LOVE MY LIFE,Ufo361,2023-03-03,8788581,LOVE MY LIFE,"Ufo361, 070 Shake & Anne Imhof",2023-03-03,de
spotify:track:5Zlb01Jcn0Ld49zazzZJSB,WORTH NOTHING (feat. Oliver Tree) - Fast & Furious: Drift Tape/Phonk Vol 1,TWISTED,2022-09-28,8567950,WORTH NOTHING,Twisted (Ft. Oliver Tree),2022-09-28,en
spotify:track:2e8Y9puNglsJIEQbZIHA0t,Liebst du mich,Sido,2022-12-08,8404859,Liebst du mich,Sido,2022-11-11,de
spotify:track:1cKHdTo9u0ZymJdPGSh6nq,I Was Never There,The Weeknd,2018-03-30,3614926,I Was Never There,The Weeknd & Gesaffelstein,2018-03-30,en
spotify:track:50DsGEqRiQr6KdEYi0NuSP,s!r! (feat. Lazza & Sfera Ebbasta),thasup,2022-09-30,8188419,​s!r!,​thasup (Ft. Lazza & Sfera Ebbasta),2022-07-15,it
spotify:track:1E1nbIsPDO1PdtQwsAKKF3,!ly (feat. Coez),thasup,2022-09-30,8376818,!ly,​thasup (Ft. Coez),2022-09-30,it
spotify:track:7dwy8o7JsmULhW8jN2NhxB,Lego (feat. Diss Gacha) - prod. Sala,Dani Faiv,2023-03-17,8901633,Lego,Dani Faiv (Ft. Diss Gacha),2023-03-17,it
spotify:track:2cXh3ehVTlvWjcAb7aLELE,Milano dannata,chiello,2023-03-16,8917980,Milano dannata,​chiello,2023-03-17,it
spotify:track:7flQoPZiOGHINPBS0FUjtR,1312 (feat. Disme & Vaz Tè) - prod. Beak On The Night,Dani Faiv,2023-03-17,8901630,1312,Dani Faiv (Ft. Disme & Vaz Tè),2023-03-17,it
spotify:track:1rVPV7us0kW0mXBgoNKAYK,Le Cose In Comune,Alfa,2023-02-24,8846763,Le Cose in Comune,ALFA,2023-02-24,it
spotify:track:0trkYuQztYMYtGBCEBBgTv,Mamma Ho L'Ansia,Silent Bob,2023-03-17,8920666,Mamma Ho L’Ansia,Silent Bob & Sick Budd,2023-03-17,it
spotify:track:78xAYXMtvQkDvlqJA3fKu6,c!ao (feat. Rondodasosa),thasup,2022-09-30,8376870,​c!ao,​thasup (Ft. Rondodasosa),2022-09-30,pl
spotify:track:0GUPqrlZYs3ANVhAifVlgJ,r()t()nda (feat. Tiziano Ferro),thasup,2022-09-30,11219106,BLESS SU BLESS,​thasup & Mara Sattei,2024-12-13,it
spotify:track:6jhB0WW148mVOX7VuV2ga0,AGUARDIENTE,Myke Towers,2023-03-23,8895784,AGUARDIENTE,Myke Towers,2023-03-09,es
spotify:track:4EQOGfssbSpTlV6EZRtrSv,ULALA (OOH LA LA),Myke Towers,2022-11-24,8566109,Ulala,Myke Towers & Daddy Yankee,2022-11-24,es
spotify:track:3LGn1d8P4Na3WHvYwCE6NL,Cuevita,Eladio Carrion,2023-03-17,8639172,Cuevita,Eladio Carrión,2023-03-17,es
spotify:track:422ogeWJwcQaKyJhsleacY,Mala Mía Otra Vez,Eladio Carrion,2023-03-17,8815473,Mala Mía Otra Vez,Eladio Carrión,2023-03-17,es
spotify:track:1IbYD5V9zCvkPfIPcWqerO,Gladiador - Remix,Eladio Carrion,2023-03-17,8830867,Gladiador (Remix),Eladio Carrión & Lil Wayne,2023-03-17,es
spotify:track:15malicZv4vdLHzIXg5kK0,"Quizás, Tal Vez",Eladio Carrion,2023-03-17,8915223,"Quizás, Tal Vez",Eladio Carrión,2023-03-17,es
spotify:track:4WDRKKpJiEZ6DK6FFM3pkZ,M3,Eladio Carrion,2023-03-17,6024510,M3,Eladio Carrión & Fivio Foreign,2023-03-17,es
spotify:track:0EpdLuptraYGFZ6J7HNSLc,LAS 12,Ana Mena,2022-06-17,8084945,LAS 12,Ana Mena & Belinda,2022-06-17,es
spotify:track:6wrHRPtw1Z37iP5PGDbS6g,Air France,Eladio Carrion,2023-03-17,8841688,Air France,Eladio Carrión,2023-03-14,es
spotify:track:76qcIul6DB0y4OPzOMSkNU,Haciendo Dinero,Eladio Carrion,2023-03-17,8915225,Haciendo Dinero,Eladio Carrión,2023-03-17,es
spotify:track:1U6oVlu9LhCCj7mRfsomDp,Un Clásico,Ana Mena,2023-01-20,8720798,Un Clásico,Ana Mena,2023-01-20,es
spotify:track:3YmDDK4KZBgxSjoNN2bd62,CASANOVA,Recycled J,2023-03-17,8924187,CASANOVA,Recycled J,2023-03-17,es
spotify:track:5G17G6fPn9Gcy037CdX9Nx,¿Como? (Skit),Eladio Carrion,2023-03-17,8915226,¿Cómo? (Skit),Eladio Carrión,2023-03-17,es
spotify:track:7B8Oux2lcjPTfInXAbabbx,150 CANCIONES,Recycled J,2023-02-03,8760890,150 CANCIONES,Recycled J & Selecta,2023-02-03,es
spotify:track:0R4ZQFb0RmTAiQY22SbnSM,Cosas Locas 2.0,Danny Romero,2023-03-16,8363765,Cosas Locas 2.0,"Danny Romero, SAIKO & Soge Culebra (Ft. Juseph & Lucho RK)",2023-03-17,es
spotify:track:3gOI5aQD4mOMLsP3aWrkon,TUS GAFITAS,KAROL G,2023-02-24,8814251,TUS GAFITAS,KAROL G,2023-02-24,es
spotify:track:3nsAcKRQ4MoNSKiwECG0Yv,Me He Pillao x Ti,Ana Mena,2023-02-24,8811152,Me He Pillao x Ti,Ana Mena & Natalia Lacunza,2023-02-24,es
spotify:track:4kvp38IVCQgMSuixcPz00L,RAPIÑA | Barracudas #3,BEJO,2023-03-17,8922491,RAPIÑA Barracudas #3,Bejo & Cruz Cafuné,2023-03-16,es
spotify:track:6gN4xor5X60aNKrvyjMBPU,CUÉNTALE,Quevedo,2023-01-20,7980594,CUÉNTALE,Quevedo,2023-01-20,es
spotify:track:0iGn8hkjQrEW2Mwb4oV9dk,GORGÉE POUR LES MORTS,Zola,2023-05-26,8846466,GORGÉE POUR LES MORTS,Zola,2023-03-17,fr
spotify:track:3Bc9vObMRjShmk339aD5JA,LA LUMIÈRE,Zola,2023-05-26,8846468,LA LUMIÈRE,Zola,2023-03-17,fr
spotify:track:1aOy9aPUFFE73cPPUJ2kNW,À L'AUBE,Hös Copperfield,2023-02-23,8846535,À L’AUBE,Hös Copperfield (Ft. Ninho),2023-02-23,en
spotify:track:1e0bt0ceEbhimogdzWgcCQ,Intro Rolex,Werenoi,2023-03-09,8846198,Intro Rolex,Werenoi,2023-03-10,fr
spotify:track:0dAdLqKqFPmOzkPiTA4V2K,Malembé,Maes,2023-03-09,8807577,Malembé,Maes (Ft. GIMS),2023-03-09,fr
spotify:track:1uBWiynww2fieq2m6vNlKd,"Tulum, México",Josman,2023-02-24,8856881,"Tulum, México",Josman & Sofiane Pamart,2023-02-24,fr
spotify:track:5gTx6kpkQ0TN3DmgknTYMP,Intro,Maes,2023-03-09,3530431,Intro,Maes,2017-01-10,en
spotify:track:5BwdbhIcQPWM7Vpo9ggAsx,Cœur blanc,Jul,2022-12-09,8604008,Cœur blanc,JuL,2022-12-08,fr
spotify:track:4iID5tW0yH9kgESntEz5Ce,Maison hantée,Werenoi,2023-03-09,8846199,Maison hantée,Werenoi,2023-03-10,fr
spotify:track:2i6inLZ7heUSE1pQLQMASG,Figaro,Werenoi,2023-03-09,8846203,Figaro,Werenoi,2023-03-10,fr
spotify:track:2JCHDoITWNBZXeXzDtGiH2,Full Black,Djadja & Dinaz,2023-03-17,8837535,Full Black,Djadja & Dinaz,2023-03-03,fr
spotify:track:6OzuddkCWonB1elmfdDt4p,Bad Bi,Zola,2020-12-18,6078806,Bad Bi,Zola,2020-12-18,fr
spotify:track:3HrX1V2CpLmlAu2cGjgrjW,Namek,Jul,2022-12-09,8560641,Namek,JuL (Ft. Omah Lay),2022-11-18,fr
spotify:track:5hKwohe5hGulzajpaqHKoO,Nos labels c'est du papel,Werenoi,2023-03-09,8846215,Nos labels c’est du papel,Werenoi (Ft. Lacrim),2023-03-10,en
spotify:track:1o3nr1jAxdDigVleBhTVFG,Criminel,Maes,2023-03-09,8807613,Criminel,Maes (Ft. Morad),2023-03-10,fr
spotify:track:5C7Yg86vsvMSVD4oXzX2sS,Virus,Werenoi,2023-03-10,8846206,Virus,Werenoi,2023-03-10,fr
spotify:track:47n3zwbwdZkf8Jch6r8CmJ,FINISH HIM (feat. Ateyaba),Zola,2023-05-26,8313563,FINISH HIM,Zola (Ft. Ateyaba),2023-03-17,fr
spotify:track:2sledoZeAbV6vtTo6HsrqG,Panikweiß,MAJAN,2023-03-17,8899030,Panikweiß,MAJAN & Schmyt,2023-03-17,de
spotify:track:414rOgwyJUcY49sGW5CsZy,MR. MEYER,$OHO BANI,2023-04-27,8869834,MR. MEYER,$OHO BANI & Ericson,2023-03-10,de
spotify:track:6eGVEgJZUQqGXaJc3eyF3M,Bist du da,PA Sports,2023-07-06,8919638,Bist du da,PA Sports & ELIF,2023-03-17,de
spotify:track:5YbW5cwfwhjPPyIOZ0I92z,Zangar Zangar (feat. Dardan),Kurdo,2023-03-09,8887724,Zangar Zangar,Kurdo & Dardan,2023-03-10,de
spotify:track:7gC8OO5ORfuqX4OrE9EQtE,25 Mann,Azet,2023-02-24,8844337,25 Mann,Azet,2023-02-24,de
spotify:track:5G62LlUH64UimOCsy6Q5PL,Kein Idol,Dante YN,2023-03-10,8901648,Kein Idol,Dante YN,2023-03-10,de
spotify:track:04CqLjewJiSAqM210vZAmT,River,Miley Cyrus,2023-08-18,8723233,River,Miley Cyrus,2023-03-10,en
spotify:track:3qQLFn0JjpmJjNP6KtiK6j,Tauchen,Trettmann,2023-03-17,8764480,Tauchen,"Trettmann, KITSCHKRIEG, Nina Chuba & SFR",2023-03-17,de
spotify:track:5npUWsfEl4R2UOvPDlRjjZ,Wenn ich will,Jamule,2023-04-05,8899961,Wenn ich will,Jamule,2023-03-10,de
spotify:track:59hBR0BCtJsfIbV9VzCVAp,Set Me Free Pt.2,Jimin,2023-03-17,8856223,Set Me Free Pt.2,Jimin (지민),2023-03-17,ko
spotify:track:4ec1J5HdrKqhykJiQL2jDq,Cheatcode (feat. Aitch),Pajel,2023-03-17,8887284,Cheatcode,Pajel (Ft. Aitch),2023-03-17,de
spotify:track:7Hrl2zapL8DRcUkYBvIQ0O,Steine in der Brust (feat. Rafik),O.G.,2023-03-17,8921051,Steine in der Brust,O.G.,2023-03-17,de
spotify:track:0e82tk02Hjs7MPekg75CWS,Mutprobe,LEA,2023-03-17,8925093,Mutprobe,LEA,2023-03-17,de
spotify:track:6Hh6pxNSScePI9zjKBIUg2,Another Love,OsTEKKe,2022-09-29,8364047,Another Love,OsTEKKe,2022-08-22,de
spotify:track:0HG9xx5i8whRSXjOfw6xAj,NIEMAND DA,Musso,2023-03-16,8923336,NIEMAND DA,Musso,2023-03-17,de
spotify:track:6SYISkUBtn8rUrQuuQezl7,August,01099,2023-03-03,8809897,August,"01099, Paul & Zachi",2023-03-02,de
spotify:track:1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (with Em Beihold) - Em Beihold Version,Stephen Sanchez,2022-04-22,7951332,Until I Found You (Em Beihold Version),Stephen Sanchez & Em Beihold,2022-04-22,en
spotify:track:6Pn5YAIhhT85vxBD3YoIzG,Lass es kreisen,AnnenMayKantereit,2023-03-03,8504777,Lass es kreisen,AnnenMayKantereit,2023-03-03,de
spotify:track:6bwKe4LzFLvoXRYtHpims4,Ewa Zina,Bobby Vandamme,2023-02-03,8751108,Ewa Zina,Bobby Vandamme,2023-02-03,de
spotify:track:3py2uVHWLf0OfA2b2XLSnk,Kalte Welt (feat. Henning May),Trettmann,2023-03-17,8764472,Kalte Welt,"Trettmann, KITSCHKRIEG & SFR (Ft. Henning May)",2023-03-17,de
spotify:track:4J5ZLBlYSHEunv18mHxPKM,Zusammen,KC Rebell,2023-03-16,8923420,Zusammen,KC Rebell,2023-03-16,de
spotify:track:28Md4QAt1UceyovDOLe1GG,Somewhere in Between,Leony,2023-03-24,8701737,Somewhere in Between,Leony,2023-01-06,en
spotify:track:3geFxUaLcKo3DOrm1FZtmC,Sanka,IBRA,2023-03-17,8923313,Sanka,IBRA & Dorian,2023-03-17,de
spotify:track:4AdhQGPnOKrH0EJWXc2EEM,1995,Samra,2023-02-10,8806121,1995,Samra,2023-02-10,de
spotify:track:2j8E9m3kDHfxFnGhN4fXaC,IL BENE NEL MALE,Madame,2023-02-09,8649099,IL BENE NEL MALE,Madame,2023-02-08,it
spotify:track:7aVX95NjONZszSeb8vJZF3,Amici,Massimo Pericolo,2019-04-12,4437567,Amici,Massimo Pericolo,2019-04-12,it
spotify:track:7e13N2FGtTbGDLToobRfxw,Notte in Caserma,Nabi,2023-03-10,8897027,Notte in Caserma,Nabi,2023-03-10,it
spotify:track:3QVmR6UVx3gXtnUm6AWtwr,DIMMI CHE (feat. Bresh & Neima Ezza),AVA,2023-03-03,8864237,DIMMI CHE,AVA (Ft. Bresh & Neima Ezza),2023-03-03,it
spotify:track:65GyRqnEejaE75SG2SNnSJ,ENERGY,ANNA,2023-03-23,8941841,ENERGY,ANNA,2023-03-24,it
spotify:track:3O0BvODj1gS7BWkxDPTNxu,Heaven,Boomdabash,2022-12-08,8650679,Heaven,Boomdabash & Eiffel 65,2022-12-08,en
